Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive,acne,age,bright,bh,red,tex,barrier,hyper
Treatment,PERRICONE MD,Cold Plasma+ Face,149,4.1,",glycerin, Isopropyl Palmitate, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Butylene Glycol, Phosphatidylcholine,vitc, Dimethyl MEA, Acetyl Hexapeptide-8, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-3, Tyrosine,glycolic,sunflower, Magnesium Aspartate, Zinc Gluconate, Rosmarinus O_cinalis (Rosemary) Leaf Extract, Copper Gluconate, Sodium Hyaluronate, Retinyl Palmitate, Echium Plantagineum Seed Oil, Hydrolyzed Myrtus Communis Leaf Extract, Copper Tripeptide-1,dimethicone, Disodium EDTA, Carbomer, Ceteareth-20, Cyclopentasiloxane, Caprylyl Glycol, Cetearyl Alcohol, Cyclohexasiloxane, Polysorbate 20, Zea Mays (Corn) Oil, Phenoxyethanol, Sorbic Acid.",2,2,2,0,0,0,2,2,2,2,2,2,2
Treatment,DIOR,Capture Youth Glow Booster Age-Delay Illuminating Serum,95,4.9,Visit the Dior boutique,1,0,1,0,0,1,1,1,1,1,1,1,1
Treatment,BECCA,Skin Love Glow Elixir,48,4.4,", Butylene Glycol,vitc,honey, Methyl Gluceth-20, BIS-PEG-18 Methyl Ether Dimethyl Silane, Acetyl Glucosamine, Glycyrrhiza Glabra (Licorice) Leaf Extract, Sigesbeckia Orientalis (St. Paul's Wort) Extract, Whey Protein, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Lycium Chinense (Wolfberry) Fruit Extract, Paeonia Suffruticosa (Peony) Root Extract, Gentiana Lutea (Gentian) Root Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract,algae, Polygonum Cuspidatum Root Extract,yeast, Molasses Extract, Hydrolyzed Rice Bran Extract, Caffeine, Sodium Hyaluronate,vite,fragrance, Trehalose,squalane, Ergothioneine,glycerin, Glycereth-26, PEG-75, Oleth-3 Phosphate, Mica, Oleth-3, Titanium Dioxide (Ci 77891), Caprylyl Glycol, Carbomer, Oleth-5, Xanthan Gum,citric, Hexylene Glycol, Ethylhexyl Methoxycinnamate, Sodium Hydroxide, Linalool, Geraniol, Alpha-Isomethyl Ionone, Citronellol, Tetrasodium EDTA, Disodium EDTA, Blue 1 (Ci 42090), BHT, Phenoxyethanol.",2,2,2,0,0,0,2,2,2,2,2,2,2
Treatment,TATA HARPER,Resurfacing Serum,88,4.2,"Hordeum Vulgare Leaf Juice*, Propanediol,, Silybum Marianum Ethyl Ester, Galactoarabinan,glycerin,willow, Cetearyl Olivate,jojoba,squalane, Sorbitan Olivate, Cupuacu Butter Glycerides, Isopropyl Shea Butterate,lactobacillus, Leuconostoc Ferment Filtrate, Solanum Lycopersicum (Tomato) Fruit Extract,lactic, Vaccinium Myrtillus Fruit/Leaf Extract, Saccharum Officinarum (Sugar Cane) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Acer Saccharum (Sugar Maple) Extract,citric, Terminalia Ferdinandiana Fruit Extract, Lithospermum Erythrorhizon Root Extract, Hippophae Rhamnoides (Sea Buckthorn) Oil*, Plukenetia Volubilis Seed Oil*, Saccharide Isomerate, Tasmannia Lanceolata Fruit/Leaf Extract, Arnica Montana (Arnica) Extract*, Borago Officinalis (Borage) Leaf Extract*, Calendula Officinalis (Calendula) Flower Extract*, Medicago Sativa (Alfalfa) Extract*, Spiraea Ulmaria (Meadowsweet) Extract*, Sambucus Nigra Fruit Extract,olive,vite,capric triglyceride, Cetyl Palmitate, Sorbitan Palmitate, Sclerotium Gum, Aroma**, Sodium Phytate, Sodium Citrate, Mica, Alcohol, CI 77891, CI 77491, Citral, Limonene, Linalool, Geraniol, Benzyl Benzoate.",2,2,2,0,0,0,2,2,2,2,2,2,2
Treatment,CAUDALIE,Resveratrol Lift Firming Serum,82,4.3,",glycerin, Butylene Glycol, Glyceryl Stearate Citrate*, Hexyldecanol*, Hexyldecyl Laurate*,squalane,vite, Polyglyceryl-3 Stearate*, Palmitoyl Grapevine Shoot Extract*, Hydrogenated Lecithin*, Polyacrylate Crosspolymer-6, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Caprylyl Glycol,glycerin, Sodium Dehydroacetate,fragrance, Sorbitan Laurate*,hyaluronic,hyaluronic, Hydroxyethylcellulose*, Acetyl Dipeptide-1 Cetyl Ester, Sodium Phytate*,vite, Linalool, Limonene, Coumarin, Butylphenyl Methylpropional. *Plant Origin.",2,2,2,0,2,0,2,2,1,2,1,2,2
Treatment,ALGENIST,POWER Advanced Wrinkle Fighter 360° Eye Serum,70,4.1,",dimethicone, Isododecane,glycerin, Butylene Glycol, Polysilicone-11, Isohexadecane, Pentylene Glycol,algae, Chlorella Protothecoides, Plantago Lanceolata Leaf Extract, Darutoside, Polygonum Bistorta Root Extract, Nannochloropsis Oculata Extract, Albizia Julibrissin Bark Extract, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, N-Hydroxysuccinimide, Chrysin, Mica, Adenosine, Ammonium Polyacryloyldimethyl Taurate, Polysorbate 20, Polysorbate 80, Pullulan,vite, Steareth-20, Disodium EDTA, Chlorhexidine Digluconate,citric, Sodium Hydroxide, Xanthan Gum,glycerin, Hexylene Glycol, Caprylyl Glycol,,, Phenoxyethanol.",2,2,2,0,0,0,2,2,2,2,2,2,2
Treatment,FIRST AID BEAUTY,FAB Skin Lab Retinol Serum 0.25% Pure Concentrate,58,4.3,", Polysorbate 80,capric triglyceride, Polysorbate 20, Butylene Glycol,avocado,glycerin,dimethicone,retinol,vitc,oatmeal,vite,hyaluronic,ceramide, Acetyl Hexapeptide-8, Linoleic Acid, Allantoin, Phytosteryl Canola Glycerides, Palmitic Acid, Oleic Acid,soy, Hydroxypropyl Cyclodextrin,aloe, Triolein, Caprylyl Glycol,Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Lecithin, Stearic Acid, Maltodextrin, BHT, BHA, Phenoxyethanol, Sodium Hydroxide,",2,2,2,0,0,0,2,2,1,2,2,2,2
Treatment,MURAD,Active Retinol Renewal Kit,68,5.0,", Cyclopentasiloxane, Isopropyl Palmitate, C14-22 Alcohols, Polymethylsilsesquioxane,dimethicone, Propanediol, Glyceryl Stearate, PEG-100 Stearate, Shea Butter Ethyl Esters,retinol, Hydroxypinacolone Retinoate,ceramide, Sodium Hyaluronate, Solanum Lycopersicum (Tomato) Fruit Extract, Swertia Chirata Extract,squalane, Punica Granatum Extract,vite,soy, Urea,yeast, Trehalose, Inositol, Taurine, Betaine,glycerin,capric triglyceride, Dimethyl Isosorbide, Silica, Ethylhexyl Palmitate, Silica Dimethyl Silylate, Butylene Glycol, Lecithin, Ammonium Acryloyldimethyltaurate/VP Copolymer, C12-20 Alkyl Glucoside, Cetyl Palmitate, Laureth-23, Polysorbate 20, Trideceth-6 Phosphate, Synthetic Fluorphlogopite, Phenoxyethanol,glycerin, Chlorphenesin, Disodium EDTA, Sodium Hydroxide, Tris (Tetramethylhydroxypiperidinol) Citrate, Sodium Benzotriazolyl Butylphenol Sulfonate, Titanium Dioxide (CI 77891), Red 4 (CI 14700), Alpha-Isomethyl Ionone, Citronellol,,dimethicone,glycerin, Butyrospermum Parkii (Shea) Butter,dimethicone,capric triglyceride, Arachidyl Alcohol, Octyldodecanol, Cetearyl Alcohol,squalane, Borago Officinalis Seed Oil, Retinyl Propionate,retinol, Swertia Chirata Leaf Extract, Urea,yeast, Trehalose, Inositol, Taurine, Betaine,soy, Polymethylsilsesquioxane, Macrocystis Pyrifera (Kelp) Extract, Hydrolyzed Vegetable Protein, PVP, Ahnfeltiopsis Concinna Extract, Isopropyl Palmitate, Lecithin, Cetearyl Olivate, Octadecane, Disteardimonium Hectorite, Propylene Carbonate, Oleyl Alcohol, Dioscorea Villosa (Wild Yam) Root Extract,soy,yeast, Cetyl Hydroxyethylcellulose, Polyglucuronic Acid, Sorbitan Olivate, Behenyl Alcohol, Arachidyl Glucoside,vite, Zinc Gluconate, Sodium Polyacrylate, Dicaprylyl Carbonate, Polyglyceryl-3 Caprate, Xanthan Gum, Disodium EDTA, Sodium Hydroxide, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin,fragrance, Alpha-Isomethyl Ionone, Citronellol, Yellow 5 (CI 19140),,glycerin, Butylene Glycol, Dimethyl Isosorbide, Meadowfoam Delta-Lactone, Retinyl Propionate,retinol, Swertia Chirata Leaf Extract, Urea,yeast, Trehalose, Inositol, Taurine, Betaine, Fucus Vesiculosus Extract, Imperata Cylindrica Root Extract,soy, Macrocystis Pyrifera (Kelp) Extract, Hydrolyzed Vegetable Protein, Isopropyl Palmitate, Lecithin, PVP, Hexylene Glycol, Caprylyl Glycol, Xanthan Gum, Punica Granatum Seed Oil,capric triglyceride, PVM/MA Decadiene Crosspolymer, PEG-8, Carbomer, Sodium Bisulfite, Silica, Sodium Hydroxide, Chlorphenesin, Phenoxyethanol,fragrance, Red 4 (CI 14700), Yellow 5 (CI 19140).",2,2,2,0,0,0,2,1,1,2,2,2,1
Treatment,KATE SOMERVILLE,Anti Bac Clearing Lotion,42,4.4,", PPG-2 Myristyl Ether Propionate,argan, PEG-40 Sterate, Serenoa Serrulata Fruit Extract,sesame,alcohol denat, Sorbitan Stearate, Hydrogenated Methyl Abeitate, Methyl Methacrylate Crosspolymer, Carbomer, Glyceryl Stearate, Cetyl Alcohol, Tetrasodium EDTA, Hydrogenated Lecithin, Cholesterol,ceramide,ceramide, Oleic Acid, Palmitic Acid,vitc, Sodium Hydroxide, EDTA,glycerin, Phenoxyethanol.",2,2,2,0,0,0,2,2,1,2,1,2,2
Treatment,LANCÔME,Advanced Génifique Sensitive Antioxidant Serum,78,4.6,"vite,vite, Ferulic Acid, Isopropyl Lauroyl Sarcosinate, Ci 60730, Ext. Violet 2, Coco-Betaine, Arginine,, Propanediol,citric,, Styrene/Acrylates Copolymer,, Bifida Ferment Lysate,glycerin, Propanediol, Betaine, Ananas Sativus Fruit Extract, Pineapple Fruit Extract, T-Butyl Alcohol,lactobacillus,vite, Sodium Citrate, Sodium Hyaluronate, Madecassoside,, Hydrolyzed Wheat Protein, Sodium Dehydroacetate, Sodium Succinate, Phenoxyethanol, Faex Extract,yeast, Adenosine, Caffeine, Ppg-6-Decyltetradeceth-30, Peg-32, Arginine, Chlorphenesin, Ammonium Polyacryloyldimethyl Taurate, Xanthan Gum, Pentylene Glycol, Leontopodium Alpinum Extract, Caprylyl Glycol, Papain, Disodium Edta,citric,, Methionine, Glycine,fragrance",2,2,2,0,0,0,2,2,2,2,2,2,2
Treatment,PEACE OUT,Pore Treatment Strips,19,4.2,"-Hydrocolloid Bandage: Absorbs sebum, oil, and dead skin trapped deep within pores. -DMAE: Helps visibly shrink enlarged pores. -Vitamin A: Refines skin texture and prevents blackheads from forming.",1,1,1,1,1,2,2,1,1,1,2,1,1
Treatment,PETER THOMAS ROTH,Water Drench Hyaluronic Cloud Serum,65,4.2,", Saccharide Isomerate, Sodium Hyaluronate, Sodium PCA, Hydrolyzed Silk,algae,honey, Saccharomyces/Iron Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Magnesium Ferment, Eriodictyon Crassifolium Leaf Extract,olive, Opuntia Tuna Flower/Stem Extract, Urea, Trehalose, Sorbitol,glycerin,citric, Sodium Citrate, Propylene Glycol, Hexylene Glycol, Butylene Glycol, Polyquaternium-51, Triacetin, Pentylene Glycol, Caprylyl Glycol,,, Disodium EDTA, Potassium Benzoate, Phenoxyethanol.",2,2,2,0,0,0,2,2,2,2,2,2,2
Treatment,VOLITION BEAUTY,Snow Mushroom Water Serum,62,4.7,"Tremella Fuciformis (Mushroom) Extract, Propanediol,glycerin,argan,, Sodium Hyaluronate,, Pyrus Malus (Apple) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Sodium PCA, Sodium Lactate,vitc, Pentylene Glycol, Caprylyl Glycol, N-Prolyl Palmitoyl Tripeptide-56 Acetate, Hydroxyethylcellulose, Polyglyceryl-4 Caprate, Diheptyl Succinate,glycerin, Sodium Carbomer,glycerin",2,2,2,1,2,2,2,2,1,2,1,2,2
Treatment,MURAD,Revitalixir™ Recovery Serum,89,4.5,",glycerin, Propanediol, Prunus Armeniaca (Apricot) Kernel Oil,niacinamide, Pentylene Glycol,capric triglyceride,alcohol denat, 1,2-Hexanediol, Cannabis Sativa Seed Oil, Sodium Hyaluronate, Acetyl Hexapeptide-8, Caffeine, Plankton Extract, Tephrosia Purpurea Seed Extract, Sigesbeckia Orientalis Extract,damascena, Spilanthes Acmella Flower Extract, Indigofera Tinctoria Leaf Extract,sunflower,vite, Urea,yeast, Trehalose, Inositol, Taurine, Betaine, Caprylyl Glycol, Hydroxyethylcellulose, Carrageenan, Algin, PEG/PPG-17/6 Copolymer, Xanthan Gum, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Hydroxyethylpiperazine Ethane Sulfonic Acid, Sodium Hydroxide, Sodium Lauryl Sulfate, Synthetic Fluorphlogopite, Phenoxyethanol, Mica, Tin Oxide, Iron Oxides (CI 77491), Titanium Dioxide (CI 77891),fragrance, Linalool, Citronellol.",2,2,2,0,0,0,2,2,2,2,1,2,2
Treatment,MOON JUICE,Beauty Shroom™ Plumping Jelly Serum,58,4.5,", Betaine, Coconut Oil Polyglyceryl-6 Esters,glycerin, Tremella Fuciformis Sporocarp (Silver Ear Mushroom) Extract, Sodium Polyglutamate,hyaluronic, Ganoderma Lucidum (Reishi Mushroom) Extract,damascena, Santalum Austrocaledonicum Wood Oil, Pogostemon Cablin Oil, Polyglyceryl-10 Oleate, Oryza Sativa (Rice) Bran Oil,vite, Tocotrienols,citric,honey,honey",2,2,2,0,0,0,2,2,2,2,2,2,2
Treatment,JACK BLACK,Protein Booster Skin Serum,62,4.7,",glycerin,capric triglyceride,aloe, Linum Usitatissimum (Linseed/Graine de lin) Seed Oil*,camellia, Cocos Nucifera (Coconut/ Noix de coco) Oil*, Dipeptide Diaminobutyroyl Benzylamide Diacetate,jojoba, Sorghum Bicolor Stalk Juice, Ormenis Multicaulis Oil,soy, Retinyl Palmitate, Zea Mays (Corn/Blé) Oil,,honey, Pelargonium Graveolens Flower Oil,honey, Rosmarinus Officinalis (Rosemary/ Romarin) Leaf Oil, Plantago Lanceolata Leaf Extract, Butylene Glycol, Caprylyl Glycol, Xanthan Gum, Polysorbate 20,vite,vitc, Taurine, Sodium Hyaluronate, Teprenone,citric,, Carbomer, Palmitoyl Oligopeptide, Sodium Polystyrene Sulfonate, Phenoxyethanol, Palmitoyl Tetrapeptide-7, Alcohol, Citronellol,vite, Geraniol, Linalool, Sodium Sulfite. *Certified Organic.",2,2,2,0,0,0,2,2,2,2,2,2,2
Treatment,CLARINS,Shaping Facial Lift Total V Contouring Serum,81,3.7,", Alcohol,capric triglyceride, Butylene Glycol,glycerin, Betaine, Dicaprylyl Carbonate, Caffeine, Carbomer, Tromethamine,oatmeal,glycerin,fragrance, Polyacrylamide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Escin, Zingiber Zerumbet Extract, Sodium Acrylates Copolymer, C13-14 Isoparaffin, Hydrogenated Polyisobutene, Disodium Edta, Linalool, Phospholipids, Limonene, Laureth-7, Polyglyceryl-10 Stearate,,sunflower, Citronellol, Baccharis Genistelloides Extract, Ethylene Brassylate, Diospyros Kaki Fruit Extract, Paullinia Cupana Seed Extract,Eugenol,",2,2,2,1,2,1,2,1,1,2,1,2,1
Treatment,DR. BRANDT SKINCARE,needles no more™,89,3.4,", Perfluorohexane, Butyrospermum Parkii Butter, Perfluoroperhydrophenanthrene, Perfluorodecalin, Butylene Glycol, Dicaprylate/Dicaprate, Hydrogenated Lecithin, Polymethyl Methacrylate, Sodium Acrylates Copolymer, Magnesium Gluconate, C12-16 Alcohols, Palmitic Acid, Glyceryl Stearate, Isopropyl Palmitate, Methyl Methacrylate Crosspolymer,glycerin, Phenoxyethanol, Prolinamidoethyl Imidazole, Cetearyl Alcohol,glycerin, Glutamylamidoethyl Imidazole,vite, Lecithin, Stearic Acid, Sodium Cocoyl Glutamate, Butylene Glycol, Xanthan Gum, Hydroxyethylcellulose, Chlorphenesin, Sodium Phytate,glycerin,castor, Anthemis Nobilis Flower Oil, Silanediol Salicylate, Adenosine, Tromethamine, Linalool, Palmitoyl Hexapeptide-52, Polyvinyl Alcohol,lactic,glycolic, Palmitoyl Heptapeptide-18, Methylpropanediol,lavender",2,2,2,0,0,0,2,2,2,2,2,2,2
Treatment,SHISEIDO,White Lucent Luminizing Surge,62,4.5,", Butylene Glycol,glycerin, Hydrogenated Polydecene, Dipropylene Glycol,dimethicone, Xylitol, Isodecyl Neopentanoate, Peg-60 Glyceryl Isostearate, Cetyl Ethylhexanoate, Potassium Methoxysalicylate, Peg-5 Glyceryl Stearate, Behenyl Alcohol, Microcrystalline Wax(Cera Microcristallina/Cire Microcristalline), Stearic Acid, Phenoxyethanol, Isostearic Acid, Behenic Acid, Hydrogenated Palm Oil, Batyl Alcohol, Potassium Hydroxide, Carbomer, Elaeis Guineensis (Palm) Kernel Oil, Methylparaben, Elaeis Guineensis (Palm) Oil, Peg/Ppg-14/7 Dimethyl Ether,vite,vitc,fragrance, Succinoglycan, Disodium Edta, Sodium Metaphosphate, Butylphenyl Methylpropional, Sodium Metabisulfite, Limonene, Linalool, Alpha-Isomethyl Ionone, Sodium Hyaluronate, Prunus Yedoensis Leaf Extract, Paeonia Albiflora Root Extract, Crataegus Monogyna Flower Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Rehmannia Chinensis Root Extract, Iron Oxides (Ci 77492), Polyquaternium-51,vite, Iron Oxides (Ci 77491), Rosa Roxburghii Fruit Extract, Benzoic Acid,citric",2,2,2,0,0,0,2,2,2,2,2,2,2
Treatment,DR. DENNIS GROSS SKINCARE,C+ Collagen Brighten & Firm Vitamin C Serum,78,3.9,",glycerin,vitc,niacinamide, Glycereth-7 Triacetate,lactic, SD Alcohol 40-B, Hydroxyethylcellulose, Dimethyl Isosorbide,vitc, Collagen Amino Acids,superoxidedis, Glycine, Carnitine HCl, Ubiquinone, Hexylresorcinol, Emblica Officinalis Fruit Extract,soy,vitc, Isoquercetin,mandelic, Pueraria Lobata Root Extract, Curcuma Longa (Turmeric) Root Extract, Phytic Acid,citric, Tetrasodium EDTA, Sodium Citrate, Butylene Glycol, Xanthan Gum, Polysorbate 20, T-Butyl Alcohol, Sodium Hydroxide, Polysorbate 80, Denatonium Benzoate, Benzyl Alcohol, Phenoxyethanol,,, Natural Colorant.",2,2,2,1,0,2,2,2,2,2,2,2,2
Treatment,J.ONE,Red Jelly Pack,42,3.9,", Butylene Glycol,glycerin,niacinamide, PEG-150 Distearate, Polysorbate 80, Pentylene Glycol, Chondrus Crispus Extract, Saccharum Officinarum (Sugarcane) Extract,, Eclipta Prostrata Extract, Hydrolyzed Collagen, Melia Azadirachta Leaf Extract, Hibiscus Sabdariffa Flower Extract, Moringa Oleifera Seed Oil,camellia, Carica Papaya (Papaya) Fruit Extract, Pancratium Maritimum Extract, Haematococcus Pluvialis Extract, PEG-240/HDI Copolymer Bis-Decyltetradeceth-20 Ether, Caprylyl Glycol, Octyldodeceth-16,castor, Aminomethyl Propanol, Adenosine,hyaluronic, Propanediol,capric triglyceride, Sodium Hyaluronate Crosspolymer, Hydrolyzed Glycosaminoglycans, Disodium Adenosine Triphosphate, 1,2-Hexanediol, Sodium Hyaluronate, Lecithin, Polyglutamic Acid, Saccharide Isomerate, Benzyl Glycol, Algin,ceramide, Creatine, Potassium Laurate, Sodium Hydroxide, Cholesterol, Oleic Acid,glycerin,vitc, Astaxanthin,hyaluronic, Raspberry Ketone, Cyanocobalamin, Carbomer, BHT, Disodium EDTA, Phenoxyethanol,fragrance",2,2,2,1,0,2,2,2,1,2,1,2,2
Treatment,COVER FX,Anti-Aging Primer,38,4.2,"Cyclopentasiloxane,dimethicone, C12-15 Alkyl Benzoate,dimethicone,dimethicone,,glycerin, Polyglyceryl-4 Isostearate,capric triglyceride, Phenyl Methicone, Polyethylene,squalane, Sodium Hyaluronate, Ubiquinone, Hexapeptide-3, Palmitoyl Tripeptide-38,vite,vite,vitc, Phenoxyethanol, Bisabolol,dimethicone, Dimethiconol, Caprylyl Glycol, Butylene Glycol,, Phytosphingosine, Ethyl Linoleate, Ethyl Linolenate, Ethyl Oleate, Hexylene Glycol, Hydroxypropyl Cyclodextrin.",2,2,2,0,0,0,2,2,1,2,1,2,2
Treatment,YOUTH TO THE PEOPLE,Superfood Firm and Brighten Vitamin C Serum,62,3.9,",lactic,citric,malic,glycerin, Palmitoyl Tripeptide- 5,vitc, Butylene Glycol, Brassica Oleracea (Kale) Leaf Extract, Spinacia Oleracea (Spinach) Leaf Extract,greentea, Chamomile Recutita (Matricaria) Flower Extract, Medicago Sativa (Alfalfa) Leaf E xtract,aloe, Sodium Hyaluronate Crosspolymer, Panthenol (Vitamin B5), Heptyl Glucoside, Hydroxyethylcellulose, Sodium Hyaluronate,fragrance,superoxidedis, L-Tyrosine, Sodium Citrate, Magnesium Chloride, Pentylene Glycol,glycerin, Phenoxyethanol,,",2,2,2,1,0,2,2,2,2,2,2,2,2
Treatment,KATE SOMERVILLE,+Retinol Vita C Power Serum,98,3.9,",dimethicone, Propanediol, Polysilicone-11, Polysorbate 20, Isocetyl Stearate, Volcanic Soil, Glyceryl Stearate, Isohexadecane, PEG-100 Stearate,fragrance,retinol,vitc,vite,hyaluronic, Physalis Angulata Extract, Sodium Hyaluronate,vite, Hexapeptide-2,glycerin, Amylopectin, PEG-7 Trimethylolpropane Coconut Ether, Adenosine, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, 1,2-Hexanediol, Butylene Glycol, Ammonium Polyacryloyldimethyl Taurate,capric triglyceride, Polyisobutene, Sorbitan Isostearate, Stearic Acid, Polysorbate 80, Dimethiconol, Caprylhydroxamic Acid, BHA, BHT, Disodium EDTA.",2,2,2,0,0,0,2,2,1,2,2,2,2
Treatment,ESTÉE LAUDER,Idealist Pore Minimizing Skin Refinisher,86,4.0,", Cyclopentasiloxane ,dimethicone, Polysilicone-11 , Acetyl Glucosamine , Sodium Lactobionate , Morus Nigra (Mulberry) Root Extract ,yeast, Serenoa Serrulata (Saw Palmetto) Fruit Extract , Triticum Vulgare (Wheat) Germ Extract , Vitis Vinifera (Grape) Fruit Extract , Scutellaria Baicalensis Extract , Castanea Sativa (Chestnut) Seed Extract ,greentea, Hordeum Vulgare (Barley) Extract/Extrait D'Orge ,lavender, Amorphophallus Konjac Root Powder , Caffeine , Laminaria Saccharina Extract ,vite, Salvia Sclarea (Clary) Extract , Sodium Hyaluronate , Coriandrum Sativum (Coriander) , Citrus Grandis (Grapefruit California) , Cholesterol ,glycerin,glycerin,squalane, Polyethylene , Isopentyldiol , Phenyl Trimethicone , Isohexadecane , Polysorbate 20 , Pantethine , Methyldihydrojasmonate , Acrylamide/Sodium Acryloyldimethyltaurate Copolymer , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Polysorbate 80 , Peg-8 , Ethyl 2,2-Dimethylhydrocinnamal , Phospholipids , Palmitoyl Oligopeptide , Butylene Glycol ,vitc, Glyceryl Polymethacrylate , Sodium Glycyrrhetinate , Nordihydroguaiaretic Acid , Chlorphenesin , Phenoxyethanol , Limonene , Linalool , Iron Oxides (Ci 77491, Ci 77492, Ci 77499) , Mica , Titanium Dioxide (Ci 77891)",2,2,2,0,0,0,2,2,1,2,1,2,2
Treatment,CLINIQUE,Fresh Pressed Daily Booster with Pure Vitamin C 10%,19,4.0,",vitc,glycerin,dimethicone,squalane, Butylene Glycol , Dipropylene Glycol , Acetyl Glucosamine ,cucumber, Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Morus Nigra (Mulberry) Root Extract , Molasses Extract/Saccharum Officinarum/Extrait De Melasse , Laminaria Digitata Extract , Scutellaria Baicalensis Root Extract , Acetyl Hexapeptide-8 , Vitis Vinifera (Grape) Fruit Extract ,algae, Palmitoyl Hexapeptide-12 , Palmitoyl Tripeptide-1 , Palmitoyl Tetrapeptide-7 , Alcaligenes Polysaccharides , Caffeine , Sucrose , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Betaine ,salicylic,soy, Sodium Hyaluronate , Caprylyl Glycol , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Bis-Peg-18 Methyl Ether Dimethyl Silane , Propylene Glycol Dicaprate ,sunflower, Allyl Methacrylates Crosspolymer , Carbomer , Glyceryl Polymethacrylate , Tromethamine , Xanthan Gum ,, Peg-8 , Polysorbate 20 , Sodium Citrate , Disodium Edta , Phenoxyethanol",2,2,2,0,0,0,2,2,2,2,2,2,2
Treatment,PERRICONE MD,No Foundation Foundation Serum SPF 30,60,4.3,"Cyclopentasiloxane,dimethicone,, Titanium Dioxide CI 77891),dimethicone,dimethicone, Methyl Trimethicone, Iron Oxides (CI 77491, CI 77492, CI 77499),dimethicone,dimethicone, Sodium Chloride, Silica,dimethicone, Ethyl Ferulate, Phenoxyethanol, Caprylyl Glycol, Sodium Lactate,dimethicone, Phoenix Dactylifera (Date) Fruit Extract,, Disodium EDTA, Thioctic Acid, Triethoxycaprylylsilane, Hexylene Glycol,vitc, Dimethyl MEA,vite, Palmitoyl Oligopeptide, Palmitoyl Tripeptide-5.",2,0,2,0,0,0,2,2,1,1,1,0,2
Treatment,PHILOSOPHY,Turbo Booster C Powder,39,4.5,"vitc, Panthenol, Zinc Pca, Copper Pca,camellia, Dipotassium Glycyrrhizinate, Arginine, Cysteine,aloe",2,2,2,1,2,2,2,2,1,2,1,2,2
Treatment,FOREO,Espada Acne-Clearing Blue Light Pen,149,3.9,Visit the Foreo boutique,1,1,1,1,1,1,1,1,1,1,1,1,1
Treatment,PERRICONE MD,H2 Elemental Energy Hydrating Booster Serum,100,4.1,", Methyl Gluceth-20,vitc, Betaine, Ectoin, Hydrolyzed Sodium Hyaluronate, Dipotassium Glycyrrhizate, Sea Whip Extract,lactobacillus, Panthenol, Sodium Hyaluronate,vite, Saccharide Isomerate, Allantoin, 1,2-Hexandiol, Acrylates/Vinyl Isodecanoate Crosspolymer, Butylene Glycol, Caprylyl Glycol, Polysorbate 20, Potassium Hydroxide, Sodium Borohydride, Trisodium Ethylene diamine Disuccinate, Phosphatidycholine.",2,2,2,0,1,0,2,2,1,1,2,2,2
Treatment,OLEHENRIKSEN,Power Peel™ Transforming Facial System,50,4.6,", Kaolin,almond,glycerin, Cetyl Alcohol,capric triglyceride,sunflower, Glyceryl Stearate SE, Titanium Dioxide (CI 77891), Magnesium Aluminum Silicate,dimethicone, Ceteareth-20,aloe, Phenoxyethanol,vite, Bisabolol,,fragrance, Caprylyl Glycol,algae,,grapeseedoil,jojoba, Hexylene Glycol,glycerin, Chamomilla Recutita (Matricaria) Flower Extract, Borago Officinalis Seed Oil, Allantoin, Oenothera Biennis (Evening Primrose) Seed Extract,citric,vite, Sodium Sulfite,vitc, Hydroxycitronellal, Linalool.",2,2,2,0,0,0,2,2,2,2,2,2,2
Treatment,LIGHTSTIM,Lightstim® for Acne,169,4.0,Visit the LightStim boutique,1,1,1,1,1,1,1,1,1,1,1,1,1
